Latitude,Longitude,Stop/Station Name
49.501007,5.986726,Esch/Alzette. E.P.M.C.
49.501007,5.986726,Esch/Alzette. Clinique Ste Marie
49.54687,5.926022,Sanem. Place Tornaco
49.670238,6.302697,Roodt/Syre. Rue d'Olingen
49.666525,5.919738,Steinfort. Kolonie
49.510014,6.255279,Altwies. Buergässel
49.747581,6.103791999999999,Mersch. Maartplaz
49.481293,6.042909,Kayl. Cité Berens
49.715184,6.249777,Junglinster. Gemeng
49.503254,5.981153,Esch/Alzette. Rue Henri Dunant
49.475055,6.0800160000000005,Dudelange. Porte d'Italie
49.474776,6.082946,Dudelange. Schnautzelach
49.600885999999996,5.901185,Fingig. Dillesbierg
49.609398999999996,6.324505,Canach. Post
49.65821,5.9135,Steinfort. Schoul
49.66132,5.915271,Steinfort. Al Schmelz
49.509716999999995,5.968667,Esch/Alzette. Cité Verte
49.748273,6.113231,Rollingen. Fielserstrooss
49.501942,5.982663,Esch/Alzette. Centre hospitalier E. Mayrisch
49.47412,6.083971,Dudelange. Centre Culturel / CNA
49.659424,5.913374,Steinfort. Gemeng
49.688755,6.288151999999999,Rodenbourg. Am Duerf
49.686733000000004,6.2903459999999995,Rodenbourg. An der Schleed
49.609183,6.325511,Canach. rue Haart
49.735184999999994,6.020355,Brouch/Mersch. Kiercheplaz
49.502615999999996,5.979921,Esch/Alzette. Place Lodève
49.504719,5.975543,Esch/Alzette. Fettmeth
49.747455,6.080169000000001,Reckange/Mersch. Schoul
49.509115,6.257544,Altwies. An der Kaz
49.749253,6.113159,Mersch. Lohr
49.738771,6.0305480000000005,Brouch/Mersch. Kloeppel
49.658039,5.9113690000000005,Steinfort. Um Quai
49.479568,6.043178,Tétange. Kierfecht
49.500593,5.982465,ESCH-SUR-ALZETTE. Dellhéicht
49.5016,5.980208999999999,Esch/Alzette. Rue de l'Hôpital
49.734609000000006,6.209398,Koedange
49.500476,5.9822489999999995,Esch/Alzette. Dellhéicht
49.612041999999995,6.326932,Canach. Op der Bréck
49.503515,5.976191,Esch/Alzette. Wobrécken
49.498993,5.985009,Esch/Alzette. Bibliothèque mun.
49.479665999999995,6.040383,Tétange. Rue Neuve
49.505214,5.972487,Esch/Alzette. Rue A. Useldinger
49.749927,6.1103819999999995,Mersch. Gare
49.480287,6.037083,Kayl. Sportshal
49.496458000000004,5.98945,Esch/Alzette. R. de Schiffl.
49.473059,6.078479,Dudelange. Gare-Usines
49.750251,6.110355,Mersch. Gare
49.495964,5.990088,Esch/Alzette. Neiduerf
49.509223,5.964765,Esch/Alzette. Lycée Guillaume Kroll
49.502059,5.977305,Esch/Alzette. L.H.C.E.
49.501870000000004,5.977638,Esch/Alzette. Lycée H. Clement
49.750421,6.110337,Mersch. Gare
49.75043,6.1105339999999995,Mersch. Gare
49.750448,6.110301,Mersch. Gare
49.750448,6.110337,Mersch. Gare
49.569819,5.906389,Bascharage. Widdems Bierg
49.472214,6.083531,Dudelange. Casino
49.506445,5.969062,Esch/Alzette. Op Zaepert
49.509034,5.9646930000000005,Esch/Alzette. Rue Henri Koch
49.472941999999996,6.075944,Dudelange. Rue des Minières
49.56812,5.9069650000000005,Bascharage. Eglise
49.496790999999995,5.987274,Esch/Alzette. Bd. Berwart
49.544865,5.922084,Sanem. Cité Tornaco
49.7507,6.110561,Mersch. Gare
49.498984,5.982456,Esch/Alzette. Lycée des Garçons
49.501744,5.976928,Esch/Alzette. Rue Général Patton
49.565684000000005,5.907962,Bascharage. Arcades
49.526671,5.939533,Soleuvre. Um Bur
49.750916,6.1063,Mersch. Stäereplaz
49.565379,5.907612,Bascharage. Place Schuman
49.496278000000004,5.9866269999999995,Esch/Alzette. Place N. Metz
49.472331,6.073580000000001,Dudelange. L.N.B. Annexe Alliance
49.471711,6.078037999999999,Dudelange. Boulodrome P&R
49.472204999999995,6.073580000000001,Dudelange. Lycée Nic Biever Ann. Alliance
49.751599,6.109797,Mersch. Gare
49.751616999999996,6.109824,Mersch. Gare
49.470667999999996,6.087747,Dudelange. Spidol
49.751671,6.110364,Mersch. Gare
49.470875,6.0840879999999995,Dudelange. Rue Grand-Duc Adolphe
49.491757,5.995616,Esch/Alzette. Nossbierg
49.500144,5.977359,Esch/Alzette. Piscine municipale
49.751824,6.110148000000001,Mersch. Gare
49.496207,5.985342,Esch/Alzette. Pl. Hôtel de Ville
49.49262,5.993387,Esch/Alzette. Burgronn
49.751841999999996,6.110364,Mersch. Gare
49.751851,6.1105339999999995,Mersch. Gare
49.751851,6.110579,Mersch. Gare
49.49733,5.982663,Esch/Alzette. Rue de l'Eglise
49.751959,6.1103190000000005,Mersch. Gare
49.751985999999995,6.110201999999999,Mersch. Gare
49.751995,6.110355,Mersch. Gare
49.751995,6.110551999999999,Mersch. Gare
49.752093,6.110175,Mersch. Gare
49.752102,6.110355,Mersch. Gare
49.752111,6.1105339999999995,Mersch. Gare
49.752165000000005,6.110166,Mersch. Gare
49.726537,5.987014,Saeul. Kiëm
49.751869,6.09777,Mersch. Reckenerstrooss
49.502823,5.971362999999999,Esch/Alzette. Place Benelux
49.726519,5.986861,Saeul. Raiffeisen
49.752228,6.110166,Mersch. Gare
49.7523,6.110157,Mersch. Gare
49.496854,5.982672,Esch/Alzette. Grand-rue
49.572767999999996,5.9020209999999995,Hautcharage. Scheedwee
49.752371999999994,6.110157,Mersch. Gare
49.470551,6.079656,Dudelange. Skatepark P&R
49.75124,6.08372,Reckange/Mersch. Um neie Lehm
49.752497999999996,6.110076,Mersch. Gare
49.726591,5.986079,Saeul. Post
49.726555,5.985953,Saeul. Beim Sand
49.752596999999994,6.110022,Mersch. Gare
49.71522,6.260861,Junglinster. Um Reiland
49.554457,6.313529,Assel
49.497366,5.980353,Esch/Alzette. Rue Large
49.477536,6.03587,Tétange. Schungfabrik
49.612266,6.332001999999999,Canach. Am Stee
49.519812,5.94365,Soleuvre. Cité 2000
49.501753,5.971264,Esch/Alzette. Bd Pierre Krier
49.477517999999996,6.034989,Tétange. Gare
49.494535,5.985638,Esch/Alzette. Gare
49.496584000000006,5.981225,Esch/Alzette. Place des Remparts
49.494535,5.985494,Esch/Alzette. Gare (bd. Kenn)
49.563994,5.9049059999999995,Bascharage. Treff/Op Acker
49.752146999999994,6.08523,Reckange/Mersch. Beim Bur
49.68,5.920161,Hobscheid. Viirstad
49.751356,6.0761330000000005,Reckange/Mersch. Hosbich
49.753370000000004,6.102983,Mersch. Beim Klouschter
49.748273,6.0525720000000005,Reckange/Mersch. Barriär
49.469041,6.0822,Dudelange. Schmelz
49.504063,5.965592,Esch/Alzette. Rue des Tramways
49.502364,5.968532,Esch/Alzette. Bruchschoul
49.745917999999996,6.185423,Fischbach/Mersch. Paschtoueschgaart
49.493986,5.9845690000000005,Esch/Alzette. Auberge de Jeunesse
49.494849,5.982573,Esch/Alzette. Rue de l'Alzette
49.496944,5.977791000000001,Esch/Alzette. Rue Victor Hugo
49.516521999999995,5.945608999999999,Soleuvre. Huuschtewee
49.753316,6.139381,Mersch. Bënzert
49.502041,5.967345,Esch/Alzette. Rue M. Müller-Tesch
49.733540000000005,6.2285,Godbrange. Op der Haerdchen
49.493483000000005,5.983706,Esch/Alzette. Av. de la Gare
49.52259,5.936971,Soleuvre. Zolwerknapp
49.508998,5.955362999999999,Esch/Alzette. Raemerich
49.474408000000004,6.040337999999999,Tétange. Duerf
49.513816,5.9479370000000005,Belvaux. Metzerlach
49.513807,5.9479370000000005,Belvaux. Boulodrome
49.506427,5.958949,Esch/Alzette. Tramschapp
49.507003000000005,5.957924,Esch/Alzette. Tramschapp
49.499937,5.969467,Esch/Alzette. Rue Michel Lentz
49.496611,5.975777,Esch/Alzette. Rue Victor Hugo
49.492827,5.983589,Esch/Alzette. Passerelle
49.755258000000005,6.111119,Mersch. Lycée Ermesinde
49.492836,5.983535,Esch/Alzette. Passerelle Gaalgebierg
49.50222,5.965143,Esch/Alzette. Cité Jos Brebsom
49.522095,5.936216,Soleuvre. Pl. de l'Indépendance
49.630891999999996,5.891341000000001,Grass. Um Camping
49.632923,6.333575,Beyren. An der Fuert
49.498634,5.970887,Esch/Alzette. Auszéibréck
49.474821,6.0346470000000005,Tétange. Bréck
49.741918,6.016975,Brouch/Mersch. Kneppchen
49.473814000000004,6.038513,Tétange. Schoul
49.75568,6.099514,Mersch. Mierscherbierg
49.496134999999995,5.974787999999999,EIDE - Esch
49.550124,6.316432,Rolling/Bous
49.747113,6.190754,Fischbach/Mersch. Kräizerbierg
49.493446999999996,5.97949,Esch/Alzette. Rue du X Sep.
49.751554,6.169683,Schoos. Hiervel
49.681807,6.308808999999999,Olingen. Beim leschte Wollef
49.50418,6.266165,Mondorf. Kleng Gare
49.562538,5.899998,Bascharage. Sicon
49.629939,6.335912,Beyren. Op der Bréck
49.523534000000005,5.931991,Soleuvre. Emile Mayrisch
49.734367,6.232662,Godbrange. Bei der Kiirch
49.46532,6.081616,Dudelange. Schlackenmillen
49.518374,5.936557,Soleuvre. Jugendhaus
49.540856,5.913113,Sanem. Niederkuererstrooss
49.495362,5.972065,Esch/Alzette. Place Stalingrad
49.471503999999996,6.038396,Tétange. Um Haff
49.684971000000004,5.916089,Hobscheid. Hiehl
49.512432000000004,6.281878,Mondorf. Rue J. Dolibois
49.504584,6.270308999999999,Mondorf. Bei der Douane
49.75826,6.114705000000001,Beringen. Wäschbur
49.685546,5.91581,Hobscheid. Ruppert
49.680189,6.314032,Olingen. Rue de Rodenbourg
49.597893,5.8850940000000005,Clemency. Féngegerbierg
49.72011,6.26647,Junglinster. Um Radio
49.512639,5.941726,Belvaux. Roudewee Schoul
49.718474,6.269374,Junglinster. P+R
49.721610999999996,5.960927,Calmus. Lannekneppchen
49.679946,6.314832,Olingen. Centre culturel
49.647082,5.890694,Sterpenich. Passage à Niveau
49.508773,6.278615,Mondorf. Vor Howent
49.490238,5.978851000000001,Esch/Alzette. rue Nelson Mandela
49.491802,5.974761,Esch/Alzette. Bd Prince Henri
49.517987,5.933177,Soleuvre. Dickskopp
49.523588000000004,5.926525,Soleuvre. Cité Scheierhaff
49.463189,6.0819220000000005,Dudelange. Greisendall
49.751059999999995,6.0354470000000005,Openthalt
49.49155,5.9745099999999995,Esch/Alzette. Terres Rouges
49.494372999999996,5.968595,Esch/Alzette. Peckeschhaff
49.515731,5.935047,Belvaux. Paquebierg
49.504638,6.274507,Mondorf. Christophorus
49.554547,6.325907,Bous. Kapell
49.71753,5.950787,Ehner. Krier
49.508835999999995,5.943677,Belvaux. Brill
49.648007,5.888905,Sterpenich. Église
49.509574,6.2826059999999995,Mondorf. Av. Gr.D. Charlotte
49.489284999999995,5.9776110000000005,Esch/Alzette. Rue d'Audun
49.469041,6.038054,Tétange. Lorei
49.724982000000004,5.963048000000001,Calmus. Wäschbur
49.503955,5.950418,Esch/Alzette. Maison du Savoir
49.681789,6.316603,Olingen. rue de Betzdorf
49.505205,5.9480900000000005,Belval. Cité des Sciences
49.687821,5.9135,Hobscheid. Schoul
49.52028,6.297447,Ellange. Martialis
49.489537,5.9756599999999995,Esch/Alzette. Conserv. de musique
49.504647,6.276673000000001,Mondorf. Brill
49.560434,5.894065,Bascharage. R.P. André Siebenbour
49.687614,5.912987,Hobscheid. Laiterie
49.717152,5.948018,Ehner. Kapell
49.727787,5.966087,Calmus. Titzebierg
49.679533,6.319561,Olingen. Am Kéisbierg
49.488197,5.9771790000000005,Esch/Alzette. Rue Renaudin
49.693556,5.917949,Hobscheid. Steekaul
49.510284000000006,5.938912,Belvaux. Roudewee
49.476295,6.006565,Kayl. Arbed'shaff
49.519812,5.926615,Soleuvre. Kuss
49.555329,6.329269,Bous. Kierch
49.746493,6.010269,Buschdorf. Belle Vue
49.508081,6.283846,Mondorf. Réimecherstrooss
49.50391,5.947335,Esch/Alzette. Porte des Sciences
49.594782,5.880222,Clemency. Schwemm
49.506248,6.2815900000000005,Mondorf. Casino 2000
49.486777000000004,5.978051,Esch/Alzette. Wäschbour
49.509906,6.287118,Mondorf. Stade John Grün
49.69601,5.91892,Hobscheid. Ehnerpad
49.754008,6.035618,Openthalt. Finsterthal
49.546753,6.324936,Erpeldange/Bous. Rollengerstrooss
49.60503,5.877983,Clemency. Schock
49.522671,5.920853,Soleuvre. Déifferdengerstrooss
49.507253999999996,6.28506,Mondorf. Daundorf
49.590719,5.879269,Clemency. Breedewee
49.510778,5.9348220000000005,Belvaux. Henri Tudor
49.513061,5.9314599999999995,Belvaux. Ënnert Zolwerwee
49.494723,5.959183,Esch/Alzette. Ennescht Homescht
49.503002,5.94534,Belval. Porte de France
49.751581,6.204957,Schmët
49.538806,5.904187,Niedercorn. Aale Stadion
49.484871000000005,5.977773,Esch/Alzette. Hiehl
49.594171,5.877471,Clemency. Henn
49.4855,5.975948000000001,Esch/Alzette. Rue des Mines
49.672979,6.329161,Banzelt. Ort
49.54607,6.327255,Erpeldange/Bous. Kräizgaass
49.565315999999996,5.88628,Linger. Schoul
49.465212,6.036796,Rumelange. Atelier Kihn
49.500547999999995,5.947578,Esch/Alzette. Av. du Rock'n'Roll
49.54251,6.324783,Erpeldange/Bous. Scheierbierg
49.60218,5.87588,Clemency. Eecherwee
49.555679,6.333907,Bous. Enner dem Pavé
49.539049,5.902776,Niederkorn. Rue de Sanem
49.500593,5.947075,Belval-Université. Gare
49.486371999999996,5.972802,Esch/Alzette.  Barbourg
49.502886,5.943146,Belval. Um Bedding
49.500288,5.946931,Belval-Université. Gare
49.539562,6.323345,Erpeldange/Bous. Emeringerhaff
49.539535,6.323408000000001,Emeringerhaff
49.558682,5.8886449999999995,Bascharage. Bomecht
49.500135,5.94685,Belval-Université. Gare
49.494939,5.954868,Esch/Alzette. Belval
49.51121,5.930058,Belvaux. Gemeng
49.751104999999995,6.011815,Buschdorf. Helpërtwee
49.499559999999995,5.946239,Belval-Université. Gare
49.499784000000005,5.9458519999999995,Belval-Université. Gare
49.514419000000004,5.925428,Belvaux-Soleuvre. Gare
49.499658000000004,5.946014,Belval-Université. Gare
49.762557,6.160019999999999,Angelsberg. Paafendall
49.499721,5.9457889999999995,Belval-Université. Gare
49.499407,5.9462209999999995,Belval-Université. Gare
49.499218,5.946418,Belval-Université. Gare
49.499326,5.946149,Belval-Université. Gare
49.499461,5.94578,Belval-Université. Gare
49.499056,5.946337000000001,Belval-Université. Gare
49.594871999999995,5.874280000000001,Clemency. Ieweschtgaass
49.544299,5.896106,Niederkorn. Stade Jos. Haupert
49.544146000000005,5.89616,Niedercorn. Hahneboesch
49.456915,6.079027,Volmerange-les-Mines. Gare
49.560264000000004,5.885903,Bascharage. Théophile Aubart
49.521511,5.916421,Soleuvre. Cité Kauffmann
49.598612,5.873516,Clemency. Gemeng
49.560192,5.885858,Bascharage. Jules Hemmer
49.750502000000004,6.006871,Buschdorf. Määschhaff
49.497537,5.947541999999999,Esch/Alzette. Iewescht Homescht
49.53771,5.9000699999999995,Niederkorn. P.Gansen
49.510284000000006,5.928485,Belvaux. Gemeng/Post
49.556065999999994,6.338051,Bous. Herdermillen
49.619547999999995,6.3530809999999995,Gostingen. Am Ennerduerf
49.521330999999996,5.915172,Differdange. Gewännchen
49.502993,5.937932,Belvaux. Lycée Bel-Val
49.537521000000005,5.8993150000000005,Niedercorn. Suessemerwee
49.558007,5.885265,Pétange. Cité CFL
49.701547,5.91528,Kreizerbuch
49.622172,6.35389,Gostingen. Kiirch
49.514392,5.921437,Belvaux. Uewerkuererstrooss
49.480098,5.977997,Esch/Alzette. Kazebierg
49.461921999999994,6.0346470000000005,Rumelange. Schmelz
49.543238,5.8932199999999995,Niedercorn. Mathendahl
49.521107,5.912889,Differdange. Cité Breitfeld
49.621939000000005,6.355068,Gostingen. Festsall
49.515353999999995,6.306203,Ellenger Gare
49.768463,6.1150199999999995,Moesdorf. Kiirch
49.562816999999995,5.880662,Linger. Velo's Piste
49.501348,5.937195,Belvaux. Belval
49.536901,5.897211,Niederkorn. Rue des Ligures
49.768679,6.110229,Pettingen. Barriär
49.520154,5.912565,Differdange. Rue Bessemer
49.506805,5.928656,Belvaux. Stadium
49.546708,5.8890400000000005,Niedercorn. Maison de Retraite
49.546501,5.889112,Niedercorn. Altersheim
49.648959999999995,5.875125,Barnich. Ecole
49.552659000000006,5.885013,Pétange. Prënzebierg
49.739104,5.9686129999999995,Kapweiler. Kapell
49.504521999999994,5.930848999999999,Belvaux. Milliounelach
49.462191,6.026098999999999,Rumelange. Centre Culturel
49.508396000000005,5.925177,Belvaux. Postschoul
49.477392,5.979337,Esch/Alzette. Place Pierre Ponath
49.462353,6.024615,Rumelange. Aale Kierfecht
49.501744,5.9341029999999995,Belvaux. Belval Lyçée
49.501744,5.934112,Belval. Lycée
49.666435,6.342618,Flaxweiler. Op der Bréck
49.460825,6.030333000000001,Rumelange. Maartplaz
49.460124,6.0330379999999995,Rumelange. Gare
49.540514,5.892034,Niedercorn. Route de Bascharage
49.521026,5.909536,Differdange. Lidl
49.543589000000004,5.889696,Niedercorn. Cité de la Chiers
49.665087,6.343957,Flaxweiler. Bei Knuppeneck
49.557126000000004,5.880743,Pétange. Lëtzebuergerstrooss
49.770396000000005,6.107316,Pettingen. Schlass
49.464205,6.014341,Rumelange. Intermoselle
49.46203,6.02155,Rumelange. Laangegronn
49.602099,6.359131,Lenningen. Kaul
49.66239,6.346474,Flaxweiler. Am Faubourg
49.463243,6.016399,Rumelange. Rembour
49.540308,5.89046,Niederkorn. Route de Pétange
49.540056,5.890613,Niedercorn. Rue de Pétange
49.540038,5.890604,Niedercorn. Péitengerwee
49.536002,5.893553,Niedercorn. CFL Halte
49.507389,5.923082,Belvaux. Batting
49.52045,5.907711,Differdange. Ecole Woiwer
49.55327,5.880977,Pétange. Oberst Dässent
49.762854,6.031825,Grevenknapp. Riesenhaff
49.586512,6.357953,Greiveldange. Schoul
49.520801,5.906722,Differdange. Hansen
49.740425,5.964514,Kapweiler. Lavandier
49.586467,6.358816,Greiveldange. Raiffeisekeess
49.586548,6.358852,Greiveldange. Gemengebréck
49.554520000000004,5.878918,Pétange. Gare
49.5209,5.905094999999999,Differdange. Profi
49.556253999999996,5.877507,Pétange. Gemeng
49.535453000000004,5.891476,Niedercorn. Schoul
49.65003,5.869848,Barnich-Autelbas. Eglise
49.534932,5.89126,Niedercorn. Moartplatz
49.537233,5.889022,Niederkorn. Rue de l'Eglise
49.553144,5.877903,Pétange. Kierfecht
49.518626,5.905652,Differdange. Rue Woiwer
49.504818,5.921914,Belvaux. Wenschel
49.556515000000005,5.875754,Pétange. Paschtoueschhaus
49.587034,6.361091,Greiveldange. Neie Wee
49.556057,5.875754,Pétange. Maartplaz
49.503155,5.923694,Belval-Rédange. Gare
49.745647999999996,5.970914,Schwebach. Am Duerf
49.559293,5.873696,Pétange. Maison des Jeunes
49.533017,5.891144000000001,Niederkorn. Im Mai
49.536352,5.888249,Niedercorn. Place de l'Eglise
49.534752000000005,5.889508,Niederkorn. Rue de Longwy
49.555365,5.875395,Pétange. A Rousen
49.560857,5.872446,Pétange. Millen
49.747581,5.973979,Schwebach. Bréck
49.455962,6.029964,Rumelange. Märtyrerstrooss
49.53148,5.891458,Differdange. Wagner Koepges
49.558987,5.872761,Pétange. Rue Gillardin
49.648628,5.866477,Autelbas. Centre
49.5313,5.891422,Niedercorn. Wagner Koepges
49.555769,5.874162999999999,Pétange. Rue des Romains
49.765496,6.028364,Grevenknapp. Um ënnschte Knapp
49.533701,5.889085,Niederkorn. CHEM 2
49.587159,6.363536,Greiveldange. Kellerei
49.560578,5.870675,Pétange. Op der Millen
49.520855,5.899611,Differdange. Place des Alliés
49.521907,5.89847,Differdange. Fousbann
49.600383,6.366736,Lenningen. Am Aker
49.478623999999996,5.959902,Audun-le-Tiche. Gare
49.517403,5.902398000000001,Obercorn. LTMA Annexe Jenker
49.600958,6.367599,Lenningen. Basilika
49.528289,5.890973000000001,Differdange. Aal Gare
49.720865,5.921365,Schweich. Peiffer
49.532649,6.33789,Wellenstein. Scheierbierg
49.501329999999996,5.9207089999999996,Belvaux. Grenz
49.515128999999995,5.903872,Obercorn. Cimetière
49.454299,6.02804,Rumelange. Pl. de France
49.743653,6.26585,Blumenthal/Blummendall
49.53353,5.886092,Niedercorn. CHEM 1
49.648070000000004,5.862522,Autelbas. rue d'Autelhaut
49.717206,6.310257,Eschweiler/Junglinster. Bei der Kiirch
49.522887,5.894263,Differdange. Arbed
49.514545,5.902389,Obercorn. Neiduerf
49.562349,6.358969,Stadtbredimus. Dicksstrooss
49.453229,6.026791,Rumelange. Cité St. Paul
49.507003000000005,6.3147150000000005,Elvange/Mondorf. Villette
49.516324,5.8997910000000005,Obercorn. Funiculaire
49.518786999999996,5.897211,Differdange. Seelebunn
49.77809,6.117222,Essen
49.524334,5.890847,Differdange. Parc Gerlache
49.566817,6.362583,Stadtbredimus. Schleis
49.685618,5.880204,Eischen. rue de Hobscheid
49.522626,5.8917459999999995,Differdange. Gare
49.554753000000005,5.867996,Pétange. Cactus
49.683892,5.878658000000001,Eischen. Denn
49.559482,5.865246,Pétange. Athuserstrooss
49.498867,5.917949,Rédange. Douane
49.505151,6.3153809999999995,Elvange/Mondorf. Bei Tubes
49.524073,5.889085,Differdange. Centre
49.521457,5.891449,Differdange. Contournement
49.521457,5.891449,Differdange. Opkorn
49.724506,5.919541000000001,Elvange/Beckerich. Gesanksbau
49.679281,6.351058999999999,Berg. Haff Biel
49.522707000000004,5.889867,Differdange. Schoul
49.515524,5.896969,Obercorn. Place Prince Jean
49.487424,6.2912360000000005,Emerange. Centre Culturel
49.563707,6.363365,Stadtbredimus. Schoul
49.514796000000004,5.897481,Obercorn. Rue de l'Eau
49.661356,6.362133,Flaxweiler. Buchholz
49.779169,6.084286,Roost. Luxlait
49.7282,6.3014470000000005,Beidweiler. Am Duerf
49.450739,6.025829,Rumelange. A Wiendelen
49.450694,6.025721,Ottange. A Wiendelen
49.514778,5.896636,Obercorn. Post
49.563716,6.364326999999999,Stadtbredimus. Kreizgaass
49.547283,6.355633999999999,Remich. Op der Kopp
49.606217,5.850378,Sélange. rue de Clemency
49.502068,6.31405,Elvange/Mondorf. Kallekskaul
49.609929,5.85018,Sélange. Eglise
49.51654,5.894272,Obercorn. Rousegaertchen
49.724353,5.916925,Elvange/Beckerich. Schoul
49.523588000000004,6.337979,Wellenstein. rte de Mondorf
49.512962,5.897724,Obercorn. Ecole um Bock
49.522752000000004,5.8878,Differdange. Moartplaz
49.522662,5.8878900000000005,Differdange. Maartplaz
49.588175,6.37292,Hëttermillen
49.522024,5.888195,Differdange. Maison des Soins
49.554159999999996,5.8641760000000005,Pétange. Porte Lamadelaine
49.495236,5.918426,Rédange. rue de Belvaux
49.752183,6.260636,Reuland
49.558727000000005,5.861416,Pétange. Kräizheck
49.504045,6.318743,Elvange. Wëntrengerstrooss
49.472466,5.957123999999999,Audun-le-Tiche. Mairie
49.520783,5.887997,Differdange. Aalt Stadhaus
49.546428999999996,6.357225,Remich. rte de Luxembourg
49.687605,6.348811,Betzdorf. Bei der Schoul
49.611826,5.848202,Sélange. rue du Bois
49.516621,5.891826999999999,Obercorn. Chiers
49.739059000000005,6.287892,Graulinster. Haaptstrooss
49.516702,5.8916830000000004,Obercorn. Dalscheidt
49.520657,5.887782,Differdange. Gemeng
49.516244,5.891916999999999,Oberkorn. Chiers
49.523138,5.885066999999999,Differdange. Fonds de Logement
49.524873,6.341683,Wellenstein. Centre
49.518679999999996,5.889121,Differdange. Avenue Charlotte
49.492934000000005,5.919433000000001,Rédange. Mairie
49.772023,6.0204889999999995,Boevange. Beim Wald
49.688926,6.349189,Betzdorf. Gare
49.448294,6.0247589999999995,Ottange. Transformateur
49.722716999999996,5.910605,Hovelange. Bei Bitzesch
49.553342,5.862171,Lamadelaine. Gare
49.543616,6.357243,Remich. Station Viti-Vinicole
49.740704,6.287271,Graulinster. Am Duerf
49.514616,5.891953,Oberkorn. Centre Sportif
49.564309,6.36875,Stadtbredimus. Vinsmoselle
49.547841,6.360237000000001,Remich. Centre Commercial
49.545215999999996,6.358852,Remich. Cimetière
49.554204999999996,5.860841000000001,Lamadelaine. Lycée Technique Mathias Adam
49.732281,6.302247,Beidweiler. Op der Gare
49.511183,5.8947389999999995,Obercorn. Foyer Scolaire
49.751132,5.955830000000001,Rippweiler. Beim Nössert
49.546106,6.360677,Remich. Janglisbunn
49.527597,6.3471839999999995,Wellenstein. Caves coop.
49.527858,6.347697,Bech-Kleinmacher. Caves coop.
49.472646000000005,5.950293,Audun-le-Tiche. Cimetière
49.773191,6.017766,Boevange. Lëtschert
49.521349,5.882874,Differdange. Place de France
49.546654,6.36163,Remich. Pl. Nico Klopp
49.530473,5.8749,Niedercorn. Hondsterrain
49.51325,5.8906849999999995,Obercorn. Aquasud
49.763258,6.241498,Heffingen. Thommes
49.542555,6.359257,Remich. rue Lamort-Velter
49.597308,6.380193,Ehnen. Bromelt
49.767222,6.230037,Heffingen. Soup
49.475289000000004,5.9441440000000005,Audun-le-Tiche. Résidence Vian
49.530321,5.874496,Niedercorn. Spillplaz
49.681771000000005,6.358421,Berg. Bei der Schmett
49.52037,5.882523,Differdange. R. de la Montagne
49.515776,5.8866309999999995,Differdange. Cimetière
49.509358,5.893364,Obercorn. Gare
49.533251,5.87125,Niederkorn. Gielen Botter
49.551445,5.858917,Lamadelaine. Bei der Millen
49.51307,5.888681,Differdange. Werding
49.543831,6.3619449999999995,Remich. Chemin des Vignes
49.510822999999995,5.8909910000000005,Differdange. Centre Sportif
49.545521,6.363194,Remich. rue de la Gare
49.562664,6.372426,Stadtbredimus. Wandmillen
49.547993,6.36501,Remich. Gewännchen
49.784572,6.149341000000001,Oberglabach. Kapell
49.531948,6.354430000000001,Bech-Kleinmacher. Centre
49.467873,5.954428,Audun-le-Tiche. Place du Château
49.543175,6.363068,Remich. Maison St. Joseph
49.546438,6.365118,Remich. Schoul
49.786459,6.092924,Rouscht
49.772364,6.221147,Ernzen. Kapell
49.71246,6.334959,Breinertknupp
49.781317,6.181315000000001,Larochette. Goudelt
49.546151,6.365801,Remich. Police
49.54002,6.362106,Remich. Bolzplaz
49.738034000000006,5.922929,Noerdange. Scheiweswies
49.77489,6.01106,Boevange. Helpert
49.717521000000005,6.330716000000001,Weidig
49.552578000000004,5.854566999999999,Lamadelaine. Rte de Luxembourg
49.517718,5.88015,Differdange. Rue de Hussigny
49.774638,6.008938,Boevange. Uerbelt
49.764777,5.977386,Useldange. Beim Gärdner
49.474534000000006,5.937915,Villerupt. Saint Nicolas
49.784446,6.058658,Bissen. ArcelorMittal S.A.
49.55007,5.855654,Lamadelaine. Wisestrooss
49.601991999999996,6.385937,Ehnen. An den Aessen
49.774899,6.008201000000001,Boevange. Gare
49.527687,6.354538,Bech-Kleinmacher. Furwee
49.742717999999996,5.928368,Noerdange. Ale Pompjesbau
49.786891,6.073777,Bissen. Steekräiz
49.539588,6.364326999999999,Remich. Piscine
49.546816,5.856086,Lamadelaine. Schoul
49.600724,6.387079,Ehnen. Puddel
49.740902,5.9244129999999995,Noerdange. Beim Kiirfecht
49.777271999999996,6.014224,Boevange/Attert. Millen
49.544631,6.3684709999999995,Remich. Place de la résistance
49.540883,6.366116000000001,Remich. Parking Um Gréin
49.64158,5.840795,Hondelange. Chemin des Mines
49.601803000000004,6.3880040000000005,Ehnen. Neie Wee
49.600832000000004,6.387932,Ehnen. Ieselsbreck
49.725,5.9000699999999995,Hovelange. Halt
49.441894,6.021658,Ottange. Pl. de Montcontour
49.533503,5.863673,Fond de Gras
49.769425,6.240276000000001,Heffingen. Al Gemeng
49.638101,5.839483,Hondelange. rue de la Biff
49.651297,5.84333,Autelhaut. Eglise
49.542761999999996,6.368318,Remich. Gare routière
49.787690999999995,6.066802,Bissen. Kiirch
